well,well found,parameter,parameter found,found under data source,found as measurement,record date,record value,timestamp match,value match,record value in hts
790072,False,pH,,,,1981-11-23 00:00:00,8.05,,,
790073,True,pH,False,,,1977-01-25 00:00:00,7.9,,,
790073,True,pH,False,,,1980-01-09 00:00:00,7.7,,,
790073,True,pH,False,,,1980-11-25 00:00:00,7.8,,,
790074,False,pH,,,,1977-08-18 00:00:00,8.2,,,
790075,False,pH,,,,1972-10-10 00:00:00,8.3,,,
790075,False,pH,,,,1977-01-25 00:00:00,8.3,,,
790075,False,pH,,,,1977-09-08 00:00:00,8.5,,,
790075,False,pH,,,,1977-12-08 00:00:00,8.3,,,
790075,False,pH,,,,1978-03-09 00:00:00,8.5,,,
790075,False,pH,,,,1978-04-21 00:00:00,8.5,,,
790075,False,pH,,,,1978-06-01 00:00:00,8.5,,,
790075,False,pH,,,,1978-09-21 00:00:00,8.5,,,
790075,False,pH,,,,1978-12-18 00:00:00,8.3,,,
790075,False,pH,,,,1979-12-04 00:00:00,8.15,,,
790075,False,pH,,,,1980-11-25 00:00:00,8.2,,,
790075,False,pH,,,,1981-11-26 00:00:00,8.1,,,
790076,False,pH,,,,1977-08-18 00:00:00,8.5,,,
790078,False,pH,,,,1977-08-18 00:00:00,8.5,,,
790080,False,pH,,,,1977-07-21 00:00:00,7.4,,,
790082,False,pH,,,,1977-07-21 00:00:00,8.0,,,
790084,False,pH,,,,1977-09-27 00:00:00,7.7,,,
790086,True,pH,False,,,1979-05-07 00:00:00,8.05,,,
790088,False,pH,,,,1978-08-24 00:00:00,8.1,,,
790090,False,pH,,,,1978-08-24 00:00:00,8.2,,,
790092,False,pH,,,,1978-08-24 00:00:00,8.2,,,
790106,False,pH,,,,1979-03-20 00:00:00,6.9,,,
790108,False,pH,,,,1978-08-24 00:00:00,8.15,,,
790112,False,pH,,,,1978-11-02 00:00:00,6.5,,,
790116,False,pH,,,,1978-10-04 00:00:00,8.1,,,
790118,False,pH,,,,1978-10-12 00:00:00,8.3,,,
790124,True,pH,False,,,1978-10-04 00:00:00,7.3,,,
790126,False,pH,,,,1979-04-10 00:00:00,7.5,,,
790128,False,pH,,,,1979-05-09 00:00:00,6.8,,,
790130,False,pH,,,,1979-05-09 00:00:00,6.8,,,
790132,False,pH,,,,1979-05-09 00:00:00,6.85,,,
790138,False,pH,,,,1978-09-07 00:00:00,8.0,,,
790140,False,pH,,,,1978-09-07 00:00:00,8.5,,,
790142,False,pH,,,,1977-04-13 00:00:00,8.2,,,
790142,False,pH,,,,1978-08-31 00:00:00,8.4,,,
790144,False,pH,,,,1978-10-04 00:00:00,7.8,,,
790146,False,pH,,,,1978-10-12 00:00:00,8.4,,,
790148,False,pH,,,,1979-03-20 00:00:00,8.1,,,
790150,False,pH,,,,1978-10-12 00:00:00,8.0,,,
790158,False,pH,,,,1978-10-04 00:00:00,8.3,,,
790160,False,pH,,,,1978-10-04 00:00:00,8.5,,,
790162,False,pH,,,,1978-10-04 00:00:00,8.5,,,
790164,False,pH,,,,1984-12-05 00:00:00,7.4,,,
790168,False,pH,,,,1979-04-10 00:00:00,7.4,,,
790176,False,pH,,,,1979-02-06 00:00:00,6.8,,,
790180,False,pH,,,,1979-03-20 00:00:00,8.0,,,
790188,False,pH,,,,1980-11-26 00:00:00,8.3,,,
790190,False,pH,,,,1977-05-10 00:00:00,8.3,,,
790198,False,pH,,,,1982-11-24 00:00:00,7.2,,,
790200,False,pH,,,,1982-11-24 00:00:00,6.8,,,
790210,False,pH,,,,1984-12-05 00:00:00,7.3,,,
790212,False,pH,,,,1989-04-10 00:00:00,6.7,,,
791001,False,pH,,,,1975-07-15 00:00:00,7.0,,,
791001,False,pH,,,,1977-07-14 00:00:00,7.5,,,
791003,False,pH,,,,1977-09-27 00:00:00,7.3,,,
791004,False,pH,,,,1977-06-02 00:00:00,7.8,,,
791005,False,pH,,,,1978-08-31 00:00:00,7.9,,,
791005,False,pH,,,,1980-01-09 00:00:00,7.5,,,
791005,False,pH,,,,1980-11-25 00:00:00,7.6,,,
791005,False,pH,,,,1981-11-23 00:00:00,7.5,,,
791006,False,pH,,,,1977-06-23 00:00:00,8.1,,,
791007,False,pH,,,,1978-10-04 00:00:00,8.2,,,
791008,False,pH,,,,1977-06-23 00:00:00,7.8,,,
791009,False,pH,,,,1977-07-05 00:00:00,8.1,,,
791010,False,pH,,,,1977-06-23 00:00:00,8.3,,,
791012,False,pH,,,,1977-07-05 00:00:00,7.8,,,
791014,False,pH,,,,1977-07-05 00:00:00,7.5,,,
791016,False,pH,,,,1977-07-05 00:00:00,7.5,,,
791018,False,pH,,,,1977-07-05 00:00:00,8.0,,,
791018,False,pH,,,,1980-01-09 00:00:00,7.7,,,
791018,False,pH,,,,1980-11-24 00:00:00,7.85,,,
791018,False,pH,,,,1981-11-23 00:00:00,7.7,,,
791020,False,pH,,,,1977-08-18 00:00:00,7.5,,,
791022,False,pH,,,,1977-08-18 00:00:00,7.5,,,
791024,False,pH,,,,1977-09-27 00:00:00,7.7,,,
791026,False,pH,,,,1977-09-01 00:00:00,7.3,,,
791028,False,pH,,,,1977-09-27 00:00:00,8.0,,,
791030,False,pH,,,,1978-08-24 00:00:00,7.7,,,
791032,False,pH,,,,1978-08-24 00:00:00,7.7,,,
791034,False,pH,,,,1978-11-02 00:00:00,7.6,,,
791036,False,pH,,,,1978-08-24 00:00:00,7.7,,,
791038,False,pH,,,,1978-10-04 00:00:00,8.0,,,
792001,False,pH,,,,1979-12-10 00:00:00,7.8,,,
792001,False,pH,,,,1981-02-11 00:00:00,7.8,,,
792002,False,pH,,,,1982-11-24 00:00:00,6.4,,,
792002,False,pH,,,,1985-11-11 00:00:00,6.5,,,
792003,False,pH,,,,1981-02-12 00:00:00,7.8,,,
792007,True,pH,True,pH (HRC),Item2 [pH (HRC)],1983-03-30 00:00:00,7.3,False,,
792007,True,pH,True,pH (HRC),Item2 [pH (HRC)],1994-11-07 00:00:00,7.9,False,,
792007,True,pH,True,pH (HRC),Item2 [pH (HRC)],1995-05-01 00:00:00,7.6,False,,
792007,True,pH,True,pH (HRC),Item2 [pH (HRC)],1996-03-25 00:00:00,7.2,False,,
792007,True,pH,True,pH (HRC),Item2 [pH (HRC)],1996-03-26 00:00:00,7.2,False,,
792007,True,pH,True,pH (HRC),Item2 [pH (HRC)],1996-10-29 00:00:00,7.3,False,,
792007,True,pH,True,pH (HRC),Item2 [pH (HRC)],1997-04-01 00:00:00,7.5,False,,
792010,False,pH,,,,1979-12-11 00:00:00,7.8,,,
792012,False,pH,,,,1989-08-11 00:00:00,7.3,,,
792013,False,pH,,,,1981-02-12 00:00:00,7.8,,,
792014,False,pH,,,,1979-12-10 00:00:00,7.8,,,
792014,False,pH,,,,1981-02-11 00:00:00,7.8,,,
792014,False,pH,,,,1989-08-11 00:00:00,7.8,,,
792018,False,pH,,,,1979-12-10 00:00:00,7.7,,,
792018,False,pH,,,,1981-02-11 00:00:00,7.9,,,
792020,False,pH,,,,1979-12-11 00:00:00,7.7,,,
792020,False,pH,,,,1981-02-11 00:00:00,7.75,,,
792044,False,pH,,,,1979-12-11 00:00:00,7.9,,,
792044,False,pH,,,,1981-02-12 00:00:00,7.9,,,
792046,False,pH,,,,1979-08-01 00:00:00,7.85,,,
792048,False,pH,,,,1979-12-10 00:00:00,7.8,,,
792048,False,pH,,,,1981-02-12 00:00:00,7.8,,,
792048,False,pH,,,,1996-04-24 00:00:00,7.9,,,
792052,False,pH,,,,1975-08-13 00:00:00,7.9,,,
792058,False,pH,,,,1988-02-09 00:00:00,8.05,,,
792058,False,pH,,,,1992-08-27 00:00:00,7.9,,,
793007,False,pH,,,,1987-09-21 00:00:00,7.7,,,
795001,False,pH,,,,1973-03-30 00:00:00,7.1,,,
796001,False,pH,,,,1986-09-24 00:00:00,6.2,,,
209005,True,Eh,False,,,2007-07-31 00:00:00,-17.1,,,
301011,True,Eh,False,,,2007-07-31 00:00:00,166.3,,,
312001,True,Eh,False,,,2007-07-31 00:00:00,-27.5,,,
312007,True,Eh,False,,,2007-07-31 00:00:00,7.2,,,
314025,True,Eh,False,,,2007-07-31 00:00:00,133.1,,,
316037,True,Eh,False,,,2007-07-31 00:00:00,165.0,,,
334001,True,Eh,False,,,2007-07-31 00:00:00,-3.1,,,
334091,True,Eh,False,,,2007-08-01 00:00:00,9.4,,,
336113,True,Eh,False,,,2005-09-29 15:05:00,34.0,,,
336113,True,Eh,False,,,2005-12-15 08:30:00,47.0,,,
336113,True,Eh,False,,,2006-03-29 09:45:00,36.0,,,
336113,True,Eh,False,,,2006-09-19 08:00:00,37.0,,,
336113,True,Eh,False,,,2007-01-23 10:30:00,-16.0,,,
336113,True,Eh,False,,,2007-06-19 00:00:00,-49.3,,,
336113,True,Eh,False,,,2007-09-17 00:00:00,-12.9,,,
336114,True,Eh,False,,,2007-08-08 00:00:00,209.5,,,
336333,True,Eh,False,,,2007-08-08 00:00:00,-2.5,,,
338005,True,Eh,False,,,2007-08-08 00:00:00,186.4,,,
339001,True,Eh,False,,,2007-08-08 00:00:00,216.9,,,
343125,True,Eh,False,,,2007-08-01 00:00:00,-126.9,,,
348002,True,Eh,False,,,2007-08-08 00:00:00,154.7,,,
351011,True,Eh,False,,,2008-05-06 00:00:00,114.0,,,
352099,True,Eh,False,,,2007-05-16 00:00:00,232.3,,,
352099,True,Eh,False,,,2007-08-22 00:00:00,195.3,,,
352099,True,Eh,False,,,2007-11-19 00:00:00,147.2,,,
352451,True,Eh,False,,,2008-04-18 00:00:00,33.0,,,
353015,True,Eh,False,,,2007-05-16 00:00:00,216.9,,,
353015,True,Eh,False,,,2007-08-01 00:00:00,117.5,,,
353015,True,Eh,False,,,2007-08-22 00:00:00,184.4,,,
353015,True,Eh,False,,,2007-11-19 00:00:00,177.4,,,
353251,True,Eh,False,,,2007-05-16 00:00:00,209.7,,,
353251,True,Eh,False,,,2007-08-22 00:00:00,197.7,,,
353251,True,Eh,False,,,2007-11-19 00:00:00,140.5,,,
354011,True,Eh,False,,,2005-09-29 14:15:00,7.0,,,
354011,True,Eh,False,,,2005-12-15 09:30:00,6.0,,,
354011,True,Eh,False,,,2006-03-29 11:30:00,12.0,,,
354011,True,Eh,False,,,2006-09-19 11:00:00,3.0,,,
354011,True,Eh,False,,,2007-01-23 11:35:00,17.0,,,
354011,True,Eh,False,,,2007-06-19 00:00:00,-40.3,,,
354011,True,Eh,False,,,2007-09-17 00:00:00,-39.6,,,
357109,True,Eh,False,,,2007-08-08 00:00:00,183.6,,,
362001,True,Eh,False,,,2007-05-16 00:00:00,270.2,,,
362001,True,Eh,False,,,2007-08-22 00:00:00,221.1,,,
362001,True,Eh,False,,,2007-11-19 00:00:00,183.2,,,
362010,True,Eh,False,,,2008-04-18 00:00:00,218.0,,,
362071,True,Eh,False,,,2008-06-03 00:00:00,25.0,,,
362181,True,Eh,False,,,2008-04-11 00:00:00,102.0,,,
362229,True,Eh,False,,,2008-04-18 00:00:00,217.0,,,
362441,True,Eh,False,,,2008-04-16 00:00:00,276.0,,,
362521,True,Eh,False,,,2005-09-29 12:45:00,13.0,,,
362521,True,Eh,False,,,2005-12-15 11:30:00,3.0,,,
362521,True,Eh,False,,,2006-03-29 13:30:00,2.0,,,
362521,True,Eh,False,,,2006-09-19 12:30:00,4.0,,,
362521,True,Eh,False,,,2007-01-23 14:30:00,26.0,,,
362521,True,Eh,False,,,2007-06-19 00:00:00,141.2,,,
362521,True,Eh,False,,,2007-09-17 00:00:00,195.6,,,
362541,True,Eh,False,,,2008-05-22 00:00:00,143.0,,,
362601,True,Eh,False,,,2008-04-16 00:00:00,221.0,,,
362641,True,Eh,False,,,2008-06-24 00:00:00,218.0,,,
362791,True,Eh,False,,,2005-09-29 13:20:00,10.0,,,
362791,True,Eh,False,,,2005-12-15 10:45:00,27.0,,,
362791,True,Eh,False,,,2006-03-29 14:00:00,8.0,,,
362791,True,Eh,False,,,2006-09-19 11:50:00,11.0,,,
362791,True,Eh,False,,,2007-01-23 15:00:00,38.0,,,
362901,True,Eh,False,,,2008-04-18 00:00:00,193.0,,,
362911,True,Eh,False,,,2008-04-30 00:00:00,266.0,,,
363112,True,Eh,False,,,2007-05-16 00:00:00,305.6,,,
363112,True,Eh,False,,,2007-08-22 00:00:00,247.7,,,
363112,True,Eh,False,,,2007-11-19 00:00:00,168.8,,,
372003,True,Eh,False,,,1995-03-27 00:00:00,315.0,,,
372005,True,Eh,False,,,2008-05-27 00:00:00,152.0,,,
372013,True,Eh,False,,,1995-02-23 00:00:00,367.0,,,
372015,True,Eh,False,,,1995-03-27 00:00:00,335.0,,,
372060,True,Eh,False,,,1995-02-23 00:00:00,335.0,,,
372061,True,Eh,False,,,1995-03-27 00:00:00,293.0,,,
372071,True,Eh,False,,,1995-03-27 00:00:00,335.0,,,
372071,True,Eh,False,,,2007-05-16 00:00:00,279.5,,,
372071,True,Eh,False,,,2007-08-22 00:00:00,217.7,,,
372071,True,Eh,False,,,2007-11-19 00:00:00,157.5,,,
372072,True,Eh,False,,,1995-02-23 00:00:00,190.0,,,
372074,True,Eh,False,,,1995-02-23 00:00:00,329.0,,,
372075,True,Eh,False,,,1995-02-23 00:00:00,383.0,,,
372077,True,Eh,False,,,1995-03-27 00:00:00,377.0,,,
372088,True,Eh,False,,,1995-02-23 00:00:00,370.0,,,
372091,True,Eh,False,,,1995-02-23 00:00:00,100.0,,,
372092,True,Eh,False,,,1995-02-23 00:00:00,379.0,,,
372098,True,Eh,False,,,1995-03-27 00:00:00,343.0,,,
430005,True,Eh,False,,,2007-08-08 00:00:00,213.7,,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1996-10-29 00:00:00,3.6,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-04-01 00:00:00,4.5,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-09-01 00:00:00,9.5,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-03-23 00:00:00,8.6,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-09-28 00:00:00,4.2,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-03-22 00:00:00,5.9,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-10-12 00:00:00,7.4,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-06-13 00:00:00,2.8,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-10-30 00:00:00,3.9,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-05-28 00:00:00,3.8,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-10-29 00:00:00,4.9,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-05-27 00:00:00,6.0,False,,
209005,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-12-02 00:00:00,2.4,False,,
301011,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-09-28 00:00:00,29.0,False,,
301011,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-03-22 00:00:00,0.8,False,,
301011,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-10-12 00:00:00,2.4,False,,
301011,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-06-13 00:00:00,3.5,False,,
301011,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-10-30 00:00:00,6.7,False,,
301011,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-05-28 00:00:00,9.6,False,,
301011,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-10-29 00:00:00,10.0,False,,
301011,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-05-27 00:00:00,0.0,False,,
301011,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-12-02 00:00:00,3.8,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-11-07 00:00:00,40.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-05-01 00:00:00,150.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-10-02 00:00:00,52.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1996-03-25 00:00:00,72.0,True,True,72
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1996-10-29 00:00:00,31.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-04-01 00:00:00,190.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-09-01 00:00:00,29.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-03-23 00:00:00,11.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-09-28 00:00:00,120.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-03-22 00:00:00,65.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-10-12 00:00:00,49.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-06-13 00:00:00,170.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-10-30 00:00:00,180.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-05-28 00:00:00,120.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-10-29 00:00:00,110.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-05-27 00:00:00,26.0,False,,
312001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-12-02 00:00:00,69.0,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1992-05-25 00:00:00,7.1,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1992-08-24 00:00:00,6.4,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1992-11-23 00:00:00,0.74,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1993-03-09 00:00:00,2.6,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1993-05-24 00:00:00,3.1,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1993-08-23 00:00:00,4.0,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1993-11-08 00:00:00,2.4,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-02-28 00:00:00,1.4,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-05-23 00:00:00,4.9,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-08-08 00:00:00,1.5,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-11-07 00:00:00,1.4,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-05-01 00:00:00,1.7,True,True,1.7
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-10-02 00:00:00,1.5,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1996-03-25 00:00:00,1.6,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1996-10-29 00:00:00,1.3,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-04-01 00:00:00,2.0,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-09-01 00:00:00,1.4,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-03-23 00:00:00,1.4,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-09-28 00:00:00,1.4,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-03-22 00:00:00,2.4,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-10-12 00:00:00,0.95,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-06-13 00:00:00,2.7,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-10-30 00:00:00,2.5,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-10-29 00:00:00,2.0,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-05-27 00:00:00,3.0,False,,
312007,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-12-02 00:00:00,1.0,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-11-07 00:00:00,0.44,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-05-01 00:00:00,0.5,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-10-02 00:00:00,0.41,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1996-03-25 00:00:00,1.7,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-04-01 00:00:00,0.4,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-09-01 00:00:00,0.45,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-03-23 00:00:00,0.45,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-09-28 00:00:00,0.7,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-03-22 00:00:00,1.0,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-10-12 00:00:00,0.4,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-06-13 00:00:00,2.7,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-10-30 00:00:00,0.45,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-05-28 00:00:00,19.0,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-10-29 00:00:00,3.0,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-05-27 00:00:00,0.0,False,,
314025,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-12-02 00:00:00,0.2,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-11-08 00:00:00,0.29,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-05-02 00:00:00,0.3,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-10-03 00:00:00,0.48,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1996-03-26 00:00:00,0.25,True,True,0.25
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1996-10-30 00:00:00,0.35,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-04-02 00:00:00,0.25,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-09-02 00:00:00,0.2,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-03-24 00:00:00,0.25,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-09-29 00:00:00,0.25,True,True,0.25
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-03-23 00:00:00,0.5,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-10-13 00:00:00,0.15,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-06-14 00:00:00,0.1,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-10-31 00:00:00,0.3,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-05-29 00:00:00,0.35,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2001-10-30 00:00:00,0.4,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-05-28 00:00:00,0.0,False,,
316037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-12-03 00:00:00,0.19,False,,
322022,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-02-28 00:00:00,4.9,False,,
322022,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-05-23 00:00:00,2.6,False,,
322022,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-08-08 00:00:00,2.1,False,,
322022,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-11-08 00:00:00,3.1,False,,
322022,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-05-02 00:00:00,2.5,False,,
322022,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-10-03 00:00:00,0.87,False,,
324071,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-06-23 00:00:00,0.6,False,,
325193,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-08-15 00:00:00,30.0,False,,
327037,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2002-12-03 00:00:00,4.1,False,,
334001,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-11-08 00:00:00,56.0,False,,
