well,well found,parameter,parameter found,found under data source,found as measurement,record date,record value,timestamp match,value match,record value in hts
332009,True,Dissolved Reactive Phosphorus,False,,,2000-10-31 11:50:00,0.221,,,
332009,True,Iron Total,False,,,2000-10-31 11:50:00,0.64,,,
332009,True,Hardness Magnesium,False,,,2000-10-31 11:50:00,78.0,,,
332009,True,Manganese,True,Dissolved Manganese (HRC),Item2 [Dissolved Manganese (HRC)],2000-10-31 11:50:00,0.77,True,True,0.77
332009,True,Ammoniacal Nitrogen,False,,,2000-10-31 11:50:00,0.16,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],2000-10-31 11:50:00,7.6,True,True,7.6
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],2000-10-31 11:50:00,1.0,False,,
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-10-31 11:50:00,0.85,True,True,0.85
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,2000-06-14 13:20:00,29.0,True,True,29.0
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],2000-06-14 13:20:00,227.0,True,True,227.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],2000-06-14 13:20:00,27.0,True,True,27.0
332009,True,Dissolved Reactive Phosphorus,False,,,2000-06-14 13:20:00,0.24,,,
332009,True,Hardness Calcium,False,,,2000-06-14 13:20:00,131.0,,,
332009,True,Hardness Magnesium,False,,,2000-06-14 13:20:00,75.0,,,
332009,True,Ammoniacal Nitrogen,False,,,2000-06-14 13:20:00,0.19,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],2000-06-14 13:20:00,7.6,True,True,7.6
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],2000-06-14 13:20:00,0.55,True,True,0.55
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],2000-06-14 13:20:00,5.0,True,True,5.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],2000-06-14 13:20:00,11.0,True,True,11.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],2000-06-14 13:20:00,52.2,True,True,52.2
332009,True,Iron Total,False,,,2000-06-14 13:20:00,0.42,,,
332009,True,Hardness Total,False,,,2000-06-14 13:20:00,206.0,,,
332009,True,Manganese,True,Dissolved Manganese (HRC),Item2 [Dissolved Manganese (HRC)],2000-06-14 13:20:00,0.8,True,True,0.8
332009,True,Nitrite,True,Nitrite (HRC),Item2 [Nitrite (HRC)],2000-06-14 13:20:00,0.002,True,True,0.002
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],2000-06-14 13:20:00,1.0,False,,
332009,True,Hardness Calcium,False,,,1999-10-13 10:30:00,133.0,,,
332009,True,Hardness Total,False,,,1999-10-13 10:30:00,204.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1999-10-13 10:30:00,0.15,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1999-10-13 10:30:00,7.5,True,True,7.5
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1999-10-13 10:30:00,1.0,False,,
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1999-10-13 10:30:00,4.8,True,True,4.8
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1999-10-13 10:30:00,30.0,True,True,30.0
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1999-10-13 10:30:00,226.0,True,True,226.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1999-10-13 10:30:00,29.0,True,True,29.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1999-10-13 10:30:00,14.0,True,True,14.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1999-10-13 10:30:00,52.0,True,True,52.0
332009,True,Dissolved Reactive Phosphorus,False,,,1999-10-13 10:30:00,0.221,,,
332009,True,Iron Total,False,,,1999-10-13 10:30:00,0.47,,,
332009,True,Hardness Magnesium,False,,,1999-10-13 10:30:00,71.0,,,
332009,True,Manganese,True,Dissolved Manganese (HRC),Item2 [Dissolved Manganese (HRC)],1999-10-13 10:30:00,0.75,True,True,0.75
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-10-13 10:30:00,0.6,True,True,0.6
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1999-03-23 11:50:00,5.0,True,True,5.0
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1999-03-23 11:50:00,28.0,True,True,28.0
332009,True,Temperature,True,Field Temperature (HRC),Item2 [Field Temperature (HRC)],1999-03-23 11:50:00,16.8,True,True,16.8
332009,True,Hardness Calcium,False,,,1999-03-23 11:50:00,135.0,,,
332009,True,Hardness Magnesium,False,,,1999-03-23 11:50:00,69.0,,,
332009,True,Hardness Total,False,,,1999-03-23 11:50:00,204.0,,,
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1999-03-23 11:50:00,1.0,False,,
332009,True,Iron Total,False,,,1999-03-23 11:50:00,0.45,,,
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1999-03-23 11:50:00,0.79,True,True,0.79
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1999-03-23 11:50:00,229.0,True,True,229.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1999-03-23 11:50:00,27.0,True,True,27.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1999-03-23 11:50:00,12.0,True,True,12.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1999-03-23 11:50:00,52.0,True,True,52.0
332009,True,Dissolved Reactive Phosphorus,False,,,1999-03-23 11:50:00,0.207,,,
332009,True,Ammoniacal Nitrogen,False,,,1999-03-23 11:50:00,0.18,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1999-03-23 11:50:00,7.6,True,True,7.6
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1999-03-23 11:50:00,0.9,True,True,0.9
332009,True,Iron Total,False,,,1998-09-29 09:40:00,0.35,,,
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1998-09-29 09:40:00,5.1,True,True,5.1
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1998-09-29 09:40:00,0.79,True,True,0.79
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1998-09-29 09:40:00,29.0,True,True,29.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1998-09-29 09:40:00,29.0,True,True,29.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1998-09-29 09:40:00,14.0,True,True,14.0
332009,True,Dissolved Reactive Phosphorus,False,,,1998-09-29 09:40:00,0.21,,,
332009,True,Hardness Calcium,False,,,1998-09-29 09:40:00,124.0,,,
332009,True,Hardness Magnesium,False,,,1998-09-29 09:40:00,76.0,,,
332009,True,Hardness Total,False,,,1998-09-29 09:40:00,200.0,,,
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1998-09-29 09:40:00,226.0,True,True,226.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1998-09-29 09:40:00,50.5,True,True,50.5
332009,True,Ammoniacal Nitrogen,False,,,1998-09-29 09:40:00,0.16,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1998-09-29 09:40:00,7.5,True,True,7.5
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1998-09-29 09:40:00,1.0,False,,
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-09-29 09:40:00,1.0,True,True,1.0
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1998-03-24 12:20:00,4.8,True,True,4.8
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1998-03-24 12:20:00,0.71,True,True,0.71
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1998-03-24 12:20:00,30.0,True,True,30.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1998-03-24 12:20:00,29.0,True,True,29.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1998-03-24 12:20:00,11.0,True,True,11.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1998-03-24 12:20:00,52.0,True,True,52.0
332009,True,Hardness Magnesium,False,,,1998-03-24 12:20:00,67.0,,,
332009,True,Hardness Total,False,,,1998-03-24 12:20:00,200.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1998-03-24 12:20:00,0.16,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1998-03-24 12:20:00,7.6,True,True,7.6
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1998-03-24 12:20:00,0.7,True,True,0.7
332009,True,Iron Total,False,,,1998-03-24 12:20:00,0.44,,,
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1998-03-24 12:20:00,225.0,True,True,225.0
332009,True,Dissolved Reactive Phosphorus,False,,,1998-03-24 12:20:00,0.22,,,
332009,True,Hardness Calcium,False,,,1998-03-24 12:20:00,133.0,,,
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1998-03-24 12:20:00,1.0,False,,
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1997-09-02 10:55:00,0.74,True,True,0.74
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1997-09-02 10:55:00,29.0,True,True,29.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1997-09-02 10:55:00,11.0,True,True,11.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1997-09-02 10:55:00,52.0,True,True,52.0
332009,True,Hardness Calcium,False,,,1997-09-02 10:55:00,130.0,,,
332009,True,Hardness Total,False,,,1997-09-02 10:55:00,203.0,,,
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-09-02 10:55:00,1.3,True,True,1.3
332009,True,Iron Total,False,,,1997-09-02 10:55:00,0.3,,,
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1997-09-02 10:55:00,4.7,True,True,4.7
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1997-09-02 10:55:00,29.0,True,True,29.0
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1997-09-02 10:55:00,227.0,True,True,227.0
332009,True,Dissolved Reactive Phosphorus,False,,,1997-09-02 10:55:00,0.22,,,
332009,True,Hardness Magnesium,False,,,1997-09-02 10:55:00,73.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1997-09-02 10:55:00,0.16,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1997-09-02 10:55:00,7.6,True,True,7.6
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1997-09-02 10:55:00,1.0,False,,
332009,True,Iron Total,False,,,1997-04-02 11:05:00,0.38,,,
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1997-04-02 11:05:00,28.0,True,True,28.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1997-04-02 11:05:00,11.0,True,True,11.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1997-04-02 11:05:00,52.2,True,True,52.2
332009,True,Dissolved Reactive Phosphorus,False,,,1997-04-02 11:05:00,0.2,,,
332009,True,Hardness Magnesium,False,,,1997-04-02 11:05:00,75.0,,,
332009,True,Hardness Total,False,,,1997-04-02 11:05:00,204.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1997-04-02 11:05:00,0.16,,,
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1997-04-02 11:05:00,1.2,True,True,1.2
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1997-04-02 11:05:00,4.6,True,True,4.6
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1997-04-02 11:05:00,0.78,True,True,0.78
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1997-04-02 11:05:00,29.0,True,True,29.0
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1997-04-02 11:05:00,228.0,True,True,228.0
332009,True,Hardness Calcium,False,,,1997-04-02 11:05:00,129.0,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1997-04-02 11:05:00,7.6,True,True,7.6
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1997-04-02 11:05:00,1.0,False,,
332009,True,Iron Total,False,,,1996-10-30 09:30:00,0.35,,,
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1996-10-30 09:30:00,0.78,True,True,0.78
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1996-10-30 09:30:00,30.0,True,True,30.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1996-10-30 09:30:00,29.0,True,True,29.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1996-10-30 09:30:00,12.0,True,True,12.0
332009,True,Dissolved Reactive Phosphorus,False,,,1996-10-30 09:30:00,0.21,,,
332009,True,Hardness Calcium,False,,,1996-10-30 09:30:00,133.0,,,
332009,True,Nitrite,True,Nitrite (HRC),Item2 [Nitrite (HRC)],1996-10-30 09:30:00,0.001,True,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1996-10-30 09:30:00,7.6,True,True,7.6
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1996-10-30 09:30:00,1.2,True,True,1.2
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1996-10-30 09:30:00,4.6,True,True,4.6
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1996-10-30 09:30:00,229.0,True,True,229.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1996-10-30 09:30:00,51.3,True,True,51.3
332009,True,Hardness Magnesium,False,,,1996-10-30 09:30:00,75.0,,,
332009,True,Hardness Total,False,,,1996-10-30 09:30:00,208.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1996-10-30 09:30:00,0.16,,,
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1996-10-30 09:30:00,1.0,False,,
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1996-03-26 09:35:00,4.8,True,True,4.8
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1996-03-26 09:35:00,0.79,True,True,0.79
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1996-03-26 09:35:00,30.0,True,True,30.0
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1996-03-26 09:35:00,226.0,True,True,226.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1996-03-26 09:35:00,11.0,True,True,11.0
332009,True,Dissolved Reactive Phosphorus,False,,,1996-03-26 09:35:00,0.2,,,
332009,True,Hardness Magnesium,False,,,1996-03-26 09:35:00,80.0,,,
332009,True,Hardness Total,False,,,1996-03-26 09:35:00,206.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1996-03-26 09:35:00,0.17,,,
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1996-03-26 09:35:00,1.0,False,,
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1996-03-26 09:35:00,1.5,True,True,1.5
332009,True,Iron Total,False,,,1996-03-26 09:35:00,0.42,,,
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1996-03-26 09:35:00,31.0,True,True,31.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1996-03-26 09:35:00,51.6,True,True,51.6
332009,True,Hardness Calcium,False,,,1996-03-26 09:35:00,126.0,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1996-03-26 09:35:00,7.6,True,True,7.6
332009,True,Iron Total,False,,,1995-10-03 09:35:00,0.23,,,
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1995-10-03 09:35:00,4.2,True,True,4.2
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1995-10-03 09:35:00,0.072,True,True,0.072
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1995-10-03 09:35:00,27.0,True,True,27.0
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1995-10-03 09:35:00,230.0,True,True,230.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1995-10-03 09:35:00,28.0,True,True,28.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1995-10-03 09:35:00,12.0,True,True,12.0
332009,True,Hardness Calcium,False,,,1995-10-03 09:35:00,120.0,,,
332009,True,Hardness Magnesium,False,,,1995-10-03 09:35:00,85.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1995-10-03 09:35:00,0.16,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1995-10-03 09:35:00,7.6,True,True,7.6
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-10-03 09:35:00,0.83,True,True,0.83
332009,True,Temperature,True,Field Temperature (HRC),Item2 [Field Temperature (HRC)],1995-10-03 09:35:00,14.0,True,True,14.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1995-10-03 09:35:00,52.2,True,True,52.2
332009,True,Dissolved Reactive Phosphorus,False,,,1995-10-03 09:35:00,0.21,,,
332009,True,Enterococci,True,Enterococci (HRC),Sampling Frequency (Enterococci) [Enterococci (HRC)],1995-10-03 09:35:00,2.0,True,False,0.0
332009,True,Hardness Total,False,,,1995-10-03 09:35:00,205.0,,,
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1995-10-03 09:35:00,1.0,False,,
332009,True,Iron Total,False,,,1995-05-02 10:45:00,0.27,,,
332009,True,Temperature,True,Field Temperature (HRC),Item2 [Field Temperature (HRC)],1995-05-02 10:45:00,14.5,True,True,14.5
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1995-05-02 10:45:00,231.0,True,True,231.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1995-05-02 10:45:00,12.0,True,True,12.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1995-05-02 10:45:00,52.8,True,True,52.8
332009,True,Dissolved Reactive Phosphorus,False,,,1995-05-02 10:45:00,0.21,,,
332009,True,Hardness Total,False,,,1995-05-02 10:45:00,206.0,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1995-05-02 10:45:00,7.6,True,True,7.6
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1995-05-02 10:45:00,1.0,False,,
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1995-05-02 10:45:00,4.3,True,True,4.3
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1995-05-02 10:45:00,0.86,True,True,0.86
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1995-05-02 10:45:00,25.0,True,True,25.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1995-05-02 10:45:00,30.0,True,True,30.0
332009,True,Hardness Calcium,False,,,1995-05-02 10:45:00,130.0,,,
332009,True,Hardness Magnesium,False,,,1995-05-02 10:45:00,76.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1995-05-02 10:45:00,0.17,,,
332009,True,Nitrite,True,Nitrite (HRC),Item2 [Nitrite (HRC)],1995-05-02 10:45:00,0.001,True,,
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1995-05-02 10:45:00,1.3,True,True,1.3
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1994-05-23 12:10:00,0.68,True,True,0.68
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1994-05-23 12:10:00,29.0,True,True,29.0
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1994-05-23 12:10:00,232.0,True,True,232.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1994-05-23 12:10:00,29.0,True,True,29.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1994-05-23 12:10:00,13.0,True,True,13.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1994-05-23 12:10:00,52.5,True,True,52.5
332009,True,Dissolved Reactive Phosphorus,False,,,1994-05-23 12:10:00,0.22,,,
332009,True,Hardness Total,False,,,1994-05-23 12:10:00,208.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1994-05-23 12:10:00,0.14,,,
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1994-05-23 12:10:00,1.0,False,,
332009,True,Iron Total,False,,,1994-05-23 12:10:00,0.21,,,
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1994-05-23 12:10:00,3.5,True,True,3.5
332009,True,Temperature,True,Field Temperature (HRC),Item2 [Field Temperature (HRC)],1994-05-23 12:10:00,14.5,True,True,14.5
332009,True,Hardness Calcium,False,,,1994-05-23 12:10:00,132.0,,,
332009,True,Hardness Magnesium,False,,,1994-05-23 12:10:00,76.0,,,
332009,True,Nitrite,True,Nitrite (HRC),Item2 [Nitrite (HRC)],1994-05-23 12:10:00,0.001,True,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1994-05-23 12:10:00,7.56,True,True,7.56
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-05-23 12:10:00,0.89,True,True,0.89
332009,True,Iron Total,False,,,1994-02-28 11:20:00,0.19,,,
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1994-02-28 11:20:00,4.4,True,True,4.4
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1994-02-28 11:20:00,0.64,True,True,0.64
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1994-02-28 11:20:00,28.0,True,True,28.0
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1994-02-28 11:20:00,227.0,True,True,227.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1994-02-28 11:20:00,29.0,True,True,29.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1994-02-28 11:20:00,14.0,True,True,14.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1994-02-28 11:20:00,52.8,True,True,52.8
332009,True,Hardness Magnesium,False,,,1994-02-28 11:20:00,78.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1994-02-28 11:20:00,0.15,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1994-02-28 11:20:00,7.51,True,True,7.51
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1994-02-28 11:20:00,1.0,False,,
332009,True,Temperature,True,Field Temperature (HRC),Item2 [Field Temperature (HRC)],1994-02-28 11:20:00,15.0,True,True,15.0
332009,True,Dissolved Reactive Phosphorus,False,,,1994-02-28 11:20:00,0.24,,,
332009,True,Hardness Calcium,False,,,1994-02-28 11:20:00,132.0,,,
332009,True,Hardness Total,False,,,1994-02-28 11:20:00,210.0,,,
332009,True,Nitrite,True,Nitrite (HRC),Item2 [Nitrite (HRC)],1994-02-28 11:20:00,0.001,True,True,0.001
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-02-28 11:20:00,1.4,True,True,1.4
332009,True,Iron Total,False,,,1994-11-08 10:55:00,0.24,,,
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1994-11-08 10:55:00,4.2,True,True,4.2
332009,True,Hardness Magnesium,False,,,1994-11-08 10:55:00,73.0,,,
332009,True,Hardness Total,False,,,1994-11-08 10:55:00,205.0,,,
332009,True,Silica,True,Dissolved Silica (HRC),Item2 [Dissolved Silica (HRC)],1994-11-08 10:55:00,1.0,False,,
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1994-11-08 10:55:00,0.69,True,True,0.69
332009,True,Sodium,True,Dissolved Sodium (HRC),Item2,1994-11-08 10:55:00,25.0,True,True,25.0
332009,True,Total Alkalinity,True,Total Alkalinity (HRC),Item2 [Total Alkalinity (HRC)],1994-11-08 10:55:00,231.0,True,True,231.0
332009,True,Chloride,True,Chloride (HRC),Item2 [Chloride (HRC)],1994-11-08 10:55:00,29.0,True,True,29.0
332009,True,Carbon Dioxide,True,Free Carbon Dioxide (HRC),Item2 [Free Carbon Dioxide (HRC)],1994-11-08 10:55:00,12.0,True,True,12.0
332009,True,Conductivity at 25degC,True,Conductivity (HRC),Item2 [Conductivity (HRC)],1994-11-08 10:55:00,52.2,True,True,52.2
332009,True,Dissolved Reactive Phosphorus,False,,,1994-11-08 10:55:00,0.22,,,
332009,True,Hardness Calcium,False,,,1994-11-08 10:55:00,132.0,,,
332009,True,Ammoniacal Nitrogen,False,,,1994-11-08 10:55:00,0.17,,,
332009,True,pH,True,pH (HRC),Item2 [pH (HRC)],1994-11-08 10:55:00,7.6,True,True,7.6
332009,True,Turbidity,True,Turbidity EPA (HRC),Item2 [Turbidity EPA (HRC)],1994-11-08 10:55:00,1.4,True,True,1.4
332009,True,Potassium,True,Dissolved Potassium (HRC),Item2 [Dissolved Potassium (HRC)],1994-08-08 11:25:00,4.5,True,True,4.5
332009,True,Manganese,True,Total Manganese (HRC),Item2 [Total Manganese (HRC)],1994-08-08 11:25:00,0.68,True,True,0.68
332009,True,Temperature,True,Field Temperature (HRC),Item2 [Field Temperature (HRC)],1994-08-08 11:25:00,14.0,True,True,14.0
