well,well found,parameter,parameter found,found under data source,found as measurement,record date,record value,timestamp match,value match,record value in hts
332002,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],15/03/2006 0:00,17.2,FALSE,,
332004,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],29/04/1991 0:00,17.9,FALSE,,
332004,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],26/02/1992 0:00,18,FALSE,,
332004,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],25/05/1992 0:00,14.5,FALSE,,
332004,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],24/08/1992 0:00,12,FALSE,,
332004,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],9/03/1993 0:00,16,FALSE,,
332004,TRUE,Temp,TRUE,Field Temperature (HRC),Item2 [Field Temperature (HRC)],24/05/1993 0:00,14.5,FALSE,,
332007,FALSE,Temp,,,,1/01/1901 0:00,13.8,,,
332007,FALSE,Temp,,,,6/01/1976 0:00,14,,,
332007,FALSE,Temp,,,,23/09/1976 0:00,13.8,,,
332007,FALSE,Temp,,,,25/09/1980 0:00,16.2,,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],29/04/1991 0:00,14.4,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],26/02/1992 0:00,15.5,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],25/05/1992 0:00,14.5,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],24/08/1992 0:00,12,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],9/03/1993 0:00,13.5,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],24/05/1993 0:00,14,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],23/08/1993 0:00,13.5,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],8/11/1993 0:00,14,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],28/02/1994 0:00,15,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],23/05/1994 0:00,14.5,FALSE,,
332009,TRUE,Temp,TRUE,Temperature (HRC),Item2 [Temperature (HRC)],8/08/1994 0:00,14,FALSE,,
